"WaterYear","OctDec","OctJan","JanMar","FebMar","OctDec_lag3","OctJan_lag3","JanMar_lag3","FebMar_lag3","Int_P1_Current","Int_P1_Lag3","Int_P2_Current","Int_P2_Lag3","Int_P3_Current","Int_P3_Lag3","Int_P4_Current","Int_P4_Lag3","Watershed"
1904,0.21,-0.17,1.58666666666667,3.035,1.34,1.2875,0.53,0.23,0.3332,0.7102,0.63735,0.3082,-0.51595,0.296125,-0.269733333333333,0.682375,"TENNESSEE_VALLEY"
1905,5.43666666666667,5.1725,3.95333333333333,3.74,-0.35,-0.6075,1.30666666666667,2.65,21.4929555555556,-0.457333333333333,20.3331333333333,-0.9275,19.34515,-1.609875,20.4486166666667,-0.7938,"TENNESSEE_VALLEY"
1906,1.45333333333333,1.3875,1.82333333333333,2.14,3.79,3.705,3.26666666666667,3.175,2.64991111111111,12.3806666666667,3.11013333333333,12.03325,2.96925,11.763375,2.529875,12.103,"TENNESSEE_VALLEY"
1907,3.66,3.6025,4.02,4.315,0.21,-0.17,1.58666666666667,3.035,14.7132,0.3332,15.7929,0.63735,15.5447875,-0.51595,14.48205,-0.269733333333333,"TENNESSEE_VALLEY"
1908,1.93,1.7375,0.23,-0.235,5.43666666666667,5.1725,3.95333333333333,3.74,0.4439,21.4929555555556,-0.45355,20.3331333333333,-0.4083125,19.34515,0.399625,20.4486166666667,"TENNESSEE_VALLEY"
1909,-1.45666666666667,-0.405,3.31333333333333,3.595,1.45333333333333,1.3875,1.82333333333333,2.14,-4.82642222222222,2.64991111111111,-5.23671666666667,3.11013333333333,-1.455975,2.96925,-1.3419,2.529875,"TENNESSEE_VALLEY"
1910,1.21,1.2325,0.996666666666667,0.845,3.66,3.6025,4.02,4.315,1.20596666666667,14.7132,1.02245,15.7929,1.0414625,15.5447875,1.22839166666667,14.48205,"TENNESSEE_VALLEY"
1911,-2.25666666666667,-1.9,-0.0633333333333333,0.32,1.93,1.7375,0.23,-0.235,0.142922222222222,0.4439,-0.722133333333333,-0.45355,-0.608,-0.4083125,0.120333333333333,0.399625,"TENNESSEE_VALLEY"
1912,-0.796666666666667,-1.1775,-2.58333333333333,-2.715,-1.45666666666667,-0.405,3.31333333333333,3.595,2.05805555555556,-4.82642222222222,2.16295,-5.23671666666667,3.1969125,-1.455975,3.041875,-1.3419,"TENNESSEE_VALLEY"
1913,3.34666666666667,3.175,1.60666666666667,1.08,1.21,1.2325,0.996666666666667,0.845,5.37697777777778,1.20596666666667,3.6144,1.02245,3.429,1.0414625,5.10116666666667,1.22839166666667,"TENNESSEE_VALLEY"
1914,-0.253333333333333,0.91,3.75333333333333,3.43,-2.25666666666667,-1.9,-0.0633333333333333,0.32,-0.950844444444444,0.142922222222222,-0.868933333333333,-0.722133333333333,3.1213,-0.608,3.41553333333333,0.120333333333333,"TENNESSEE_VALLEY"
1915,-0.396666666666667,-0.065,1.83333333333333,2.285,-0.796666666666667,-1.1775,-2.58333333333333,-2.715,-0.727222222222222,2.05805555555556,-0.906383333333333,2.16295,-0.148525,3.1969125,-0.119166666666667,3.041875,"TENNESSEE_VALLEY"
1916,2.15,2.615,3.31666666666667,2.97,3.34666666666667,3.175,1.60666666666667,1.08,7.13083333333333,5.37697777777778,6.3855,3.6144,7.76655,3.429,8.67308333333333,5.10116666666667,"TENNESSEE_VALLEY"
1917,-0.903333333333333,-1.01,-1.06333333333333,-0.93,-0.253333333333333,0.91,3.75333333333333,3.43,0.960544444444445,-0.950844444444444,0.8401,-0.868933333333333,0.9393,3.1213,1.07396666666667,3.41553333333333,"TENNESSEE_VALLEY"
1918,-2.70666666666667,-2.9225,-3.33,-3.21,-0.396666666666667,-0.065,1.83333333333333,2.285,9.0132,-0.727222222222222,8.6884,-0.906383333333333,9.381225,-0.148525,9.731925,-0.119166666666667,"TENNESSEE_VALLEY"
1919,2.68,2.4575,2.71666666666667,3.18,2.15,2.615,3.31666666666667,2.97,7.28066666666667,7.13083333333333,8.5224,6.3855,7.81485,7.76655,6.67620833333333,8.67308333333333,"TENNESSEE_VALLEY"
1920,-2.32666666666667,-2.5275,-3.33666666666667,-3.44,-0.903333333333333,-1.01,-1.06333333333333,-0.93,7.76331111111111,0.960544444444445,8.00373333333333,0.8401,8.6946,0.9393,8.433425,1.07396666666667,"TENNESSEE_VALLEY"
1921,2.19666666666667,2.5275,2.45666666666667,1.925,-2.70666666666667,-2.9225,-3.33,-3.21,5.39647777777778,9.0132,4.22858333333333,8.6884,4.8654375,9.381225,6.209225,9.731925,"TENNESSEE_VALLEY"
1922,-2.14333333333333,-2.095,-1.19333333333333,-0.815,2.68,2.4575,2.71666666666667,3.18,2.55771111111111,7.28066666666667,1.74681666666667,8.5224,1.707425,7.81485,2.50003333333333,6.67620833333333,"TENNESSEE_VALLEY"
1923,1.04,1.055,-0.83,-1.795,-2.32666666666667,-2.5275,-3.33666666666667,-3.44,-0.8632,7.76331111111111,-1.8668,8.00373333333333,-1.893725,8.6946,-0.87565,8.433425,"TENNESSEE_VALLEY"
1924,-1.39,-1.705,-2.96666666666667,-3.125,2.19666666666667,2.5275,2.45666666666667,1.925,4.12366666666667,5.39647777777778,4.34375,4.22858333333333,5.328125,4.8654375,5.05816666666667,6.209225,"TENNESSEE_VALLEY"
1925,-0.273333333333333,0.115,1.91666666666667,2.235,-2.14333333333333,-2.095,-1.19333333333333,-0.815,-0.523888888888889,2.55771111111111,-0.6109,1.74681666666667,0.257025,1.707425,0.220416666666667,2.50003333333333,"TENNESSEE_VALLEY"
1926,2.17,1.845,0.19,-0.15,1.04,1.055,-0.83,-1.795,0.4123,-0.8632,-0.3255,-1.8668,-0.27675,-1.893725,0.35055,-0.87565,"TENNESSEE_VALLEY"
1927,2.24,2.27,2.63,2.765,-1.39,-1.705,-2.96666666666667,-3.125,5.8912,4.12366666666667,6.1936,4.34375,6.27655,5.328125,5.9701,5.05816666666667,"TENNESSEE_VALLEY"
1928,1.61666666666667,1.445,0.426666666666667,0.175,-0.273333333333333,0.115,1.91666666666667,2.235,0.689777777777778,-0.523888888888889,0.282916666666667,-0.6109,0.252875,0.257025,0.616533333333333,0.220416666666667,"TENNESSEE_VALLEY"
1929,-1.13,-1.2425,-1.96333333333333,-2.155,2.17,1.845,0.19,-0.15,2.21856666666667,0.4123,2.43515,-0.3255,2.6775875,-0.27675,2.43944166666667,0.35055,"TENNESSEE_VALLEY"
1930,-1.67666666666667,-1.675,-1.73,-1.76,2.24,2.27,2.63,2.765,2.90063333333333,5.8912,2.95093333333333,6.1936,2.948,6.27655,2.89775,5.9701,"TENNESSEE_VALLEY"
1931,-2.16,-2.2775,-3.18,-3.455,1.61666666666667,1.445,0.426666666666667,0.175,6.8688,0.689777777777778,7.4628,0.282916666666667,7.8687625,0.252875,7.24245,0.616533333333333,"TENNESSEE_VALLEY"
1932,-0.79,-0.245,0.213333333333333,-0.375,-1.13,-1.2425,-1.96333333333333,-2.155,-0.168533333333333,2.21856666666667,0.29625,2.43515,0.0918750000000001,2.6775875,-0.0522666666666667,2.43944166666667,"TENNESSEE_VALLEY"
1933,-2.19,-2.165,-2.41666666666667,-2.58,-1.67666666666667,-1.675,-1.73,-1.76,5.2925,2.90063333333333,5.6502,2.95093333333333,5.5857,2.948,5.23208333333333,2.89775,"TENNESSEE_VALLEY"
1934,0.34,0.1675,-0.573333333333333,-0.685,-2.16,-2.2775,-3.18,-3.455,-0.194933333333333,6.8688,-0.2329,7.4628,-0.1147375,7.8687625,-0.0960333333333333,7.24245,"TENNESSEE_VALLEY"
1935,-1.35666666666667,-1.1875,-0.92,-1.04,-0.79,-0.245,0.213333333333333,-0.375,1.24813333333333,-0.168533333333333,1.41093333333333,0.29625,1.235,0.0918750000000001,1.0925,-0.0522666666666667,"TENNESSEE_VALLEY"
1936,-1.34333333333333,-1.38,0.246666666666667,1.115,-2.19,-2.165,-2.41666666666667,-2.58,-0.331355555555555,5.2925,-1.49781666666667,5.6502,-1.5387,5.5857,-0.3404,5.23208333333333,"TENNESSEE_VALLEY"
1937,-1.83,-1.9025,-0.473333333333333,0.35,0.34,0.1675,-0.573333333333333,-0.685,0.8662,-0.194933333333333,-0.6405,-0.2329,-0.665875,-0.1147375,0.900516666666667,-0.0960333333333333,"TENNESSEE_VALLEY"
1938,1.61,1.67,3.31,4.04,-1.35666666666667,-1.1875,-0.92,-1.04,5.3291,1.24813333333333,6.5044,1.41093333333333,6.7468,1.235,5.5277,1.0925,"TENNESSEE_VALLEY"
1939,0.413333333333333,-0.2425,-2.53,-2.69,-1.34333333333333,-1.38,0.246666666666667,1.115,-1.04573333333333,-0.331355555555555,-1.11186666666667,-1.49781666666667,0.652325,-1.5387,0.613525,-0.3404,"TENNESSEE_VALLEY"
1940,-3.32,-3.0525,1.24333333333333,2.99,-1.83,-1.9025,-0.473333333333333,0.35,-4.12786666666667,0.8662,-9.9268,-0.6405,-9.126975,-0.665875,-3.795275,0.900516666666667,"TENNESSEE_VALLEY"
1941,1.92666666666667,2.1475,3.36666666666667,3.645,1.61,1.67,3.31,4.04,6.48644444444444,5.3291,7.0227,6.5044,7.8276375,6.7468,7.22991666666667,5.5277,"TENNESSEE_VALLEY"
1942,3.7,3.6375,3.42333333333333,3.41,0.413333333333333,-0.2425,-2.53,-2.69,12.6663333333333,-1.04573333333333,12.617,-1.11186666666667,12.403875,0.652325,12.452375,0.613525,"TENNESSEE_VALLEY"
1943,3.7,3.8525,3.63666666666667,3.3,-3.32,-3.0525,1.24333333333333,2.99,13.4556666666667,-4.12786666666667,12.21,-9.9268,12.71325,-9.126975,14.0102583333333,-3.795275,"TENNESSEE_VALLEY"
1944,-0.843333333333333,-1.1675,-2.01666666666667,-1.955,1.92666666666667,2.1475,3.36666666666667,3.645,1.70072222222222,6.48644444444444,1.64871666666667,7.0227,2.2824625,7.8276375,2.35445833333333,7.22991666666667,"TENNESSEE_VALLEY"
1945,1.88666666666667,1.64,0.916666666666667,0.925,3.7,3.6375,3.42333333333333,3.41,1.72944444444444,12.6663333333333,1.74516666666667,12.617,1.517,12.403875,1.50333333333333,12.452375,"TENNESSEE_VALLEY"
1946,1.43,1.53,1.19333333333333,0.875,3.7,3.8525,3.63666666666667,3.3,1.70646666666667,13.4556666666667,1.25125,12.21,1.33875,12.71325,1.8258,14.0102583333333,"TENNESSEE_VALLEY"
1947,-2.33666666666667,-2.505,-3.09666666666667,-3.14,-0.843333333333333,-1.1675,-2.01666666666667,-1.955,7.23587777777778,1.70072222222222,7.33713333333333,1.64871666666667,7.8657,2.2824625,7.75715,2.35445833333333,"TENNESSEE_VALLEY"
1948,-1.47333333333333,-1.7525,-2.61666666666667,-2.63,1.88666666666667,1.64,0.916666666666667,0.925,3.85522222222222,1.72944444444444,3.87486666666667,1.74516666666667,4.609075,1.517,4.58570833333333,1.50333333333333,"TENNESSEE_VALLEY"
1949,-0.78,-0.9,-0.566666666666667,-0.22,1.43,1.53,1.19333333333333,0.875,0.442,1.70646666666667,0.1716,1.25125,0.198,1.33875,0.51,1.8258,"TENNESSEE_VALLEY"
1950,-2.56666666666667,-2.3875,-1.86333333333333,-1.87,-2.33666666666667,-2.505,-3.09666666666667,-3.14,4.78255555555555,7.23587777777778,4.79966666666667,7.33713333333333,4.464625,7.8657,4.44870833333333,7.75715,"TENNESSEE_VALLEY"
1951,1.49,1.8975,2.53666666666667,2.245,-1.47333333333333,-1.7525,-2.61666666666667,-2.63,3.77963333333333,3.85522222222222,3.34505,3.87486666666667,4.2598875,4.609075,4.813325,4.58570833333333,"TENNESSEE_VALLEY"
1952,1.38,1.7925,2.69666666666667,2.53,-0.78,-0.9,-0.566666666666667,-0.22,3.7214,0.442,3.4914,0.1716,4.535025,0.198,4.833775,0.51,"TENNESSEE_VALLEY"
1953,-0.273333333333333,0.19,-0.243333333333333,-1.155,-2.56666666666667,-2.3875,-1.86333333333333,-1.87,0.0665111111111111,4.78255555555555,0.3157,4.79966666666667,-0.21945,4.464625,-0.0462333333333333,4.44870833333333,"TENNESSEE_VALLEY"
1954,0.18,-0.275,-1.57333333333333,-1.54,1.49,1.8975,2.53666666666667,2.245,-0.2832,3.77963333333333,-0.2772,3.34505,0.4235,4.2598875,0.432666666666666,4.813325,"TENNESSEE_VALLEY"
1955,-0.626666666666667,-0.62,-1.39666666666667,-1.795,1.38,1.7925,2.69666666666667,2.53,0.875244444444444,3.7214,1.12486666666667,3.4914,1.1129,4.535025,0.865933333333333,4.833775,"TENNESSEE_VALLEY"
1956,-0.0233333333333333,1.0275,3.30333333333333,2.865,-0.273333333333333,0.19,-0.243333333333333,-1.155,-0.0770777777777776,0.0665111111111111,-0.0668499999999999,0.3157,2.9437875,-0.21945,3.394175,-0.0462333333333333,"TENNESSEE_VALLEY"
1957,-0.48,-0.95,-2.12333333333333,-2.005,0.18,-0.275,-1.57333333333333,-1.54,1.0192,-0.2832,0.9624,-0.2772,1.90475,0.4235,2.01716666666667,0.432666666666666,"TENNESSEE_VALLEY"
1958,3.60666666666667,3.4475,3.99,4.5,-0.626666666666667,-0.62,-1.39666666666667,-1.795,14.3906,0.875244444444444,16.23,1.12486666666667,15.51375,1.1129,13.755525,0.865933333333333,"TENNESSEE_VALLEY"
1959,-0.1,-0.855,-2.91666666666667,-2.815,-0.0233333333333333,1.0275,3.30333333333333,2.865,0.291666666666667,-0.0770777777777776,0.2815,-0.0668499999999999,2.406825,2.9437875,2.49375,3.394175,"TENNESSEE_VALLEY"
1960,-3.64,-3.8,-4.04333333333333,-3.925,-0.48,-0.95,-2.12333333333333,-2.005,14.7177333333333,1.0192,14.287,0.9624,14.915,1.90475,15.3646666666667,2.01716666666667,"TENNESSEE_VALLEY"
1961,-3.09333333333333,-3.1725,-3.36,-3.335,3.60666666666667,3.4475,3.99,4.5,10.3936,14.3906,10.3162666666667,16.23,10.5802875,15.51375,10.6596,13.755525,"TENNESSEE_VALLEY"
1962,-2.92333333333333,-3.0575,-2.62333333333333,-2.205,-0.1,-0.855,-2.91666666666667,-2.815,7.66887777777778,0.291666666666667,6.44595,0.2815,6.7417875,2.406825,8.02084166666667,2.49375,"TENNESSEE_VALLEY"
1963,3.55,3.1975,2.02333333333333,1.965,-3.64,-3.8,-4.04333333333333,-3.925,7.18283333333333,14.7177333333333,6.97575,14.287,6.2830875,14.915,6.46960833333333,15.3646666666667,"TENNESSEE_VALLEY"
1964,1.88666666666667,1.685,-0.973333333333333,-2,-3.09333333333333,-3.1725,-3.36,-3.335,-1.83635555555556,10.3936,-3.77333333333333,10.3162666666667,-3.37,10.5802875,-1.64006666666667,10.6596,"TENNESSEE_VALLEY"
1965,-0.05,0.3575,0.24,-0.43,-2.92333333333333,-3.0575,-2.62333333333333,-2.205,-0.012,7.66887777777778,0.0215,6.44595,-0.153725,6.7417875,0.0858,8.02084166666667,"TENNESSEE_VALLEY"
1966,0.0766666666666667,0.1625,-0.0666666666666667,-0.31,3.55,3.1975,2.02333333333333,1.965,-0.00511111111111111,7.18283333333333,-0.0237666666666667,6.97575,-0.050375,6.2830875,-0.0108333333333333,6.46960833333333,"TENNESSEE_VALLEY"
1967,-1.84,-0.72,1.95333333333333,1.61,1.88666666666667,1.685,-0.973333333333333,-2,-3.59413333333333,-1.83635555555556,-2.9624,-3.77333333333333,-1.1592,-3.37,-1.4064,-1.64006666666667,"TENNESSEE_VALLEY"
1968,1.92666666666667,1.6625,-0.0366666666666666,-0.49,-0.05,0.3575,0.24,-0.43,-0.0706444444444444,-0.012,-0.944066666666667,0.0215,-0.814625,-0.153725,-0.0609583333333333,0.0858,"TENNESSEE_VALLEY"
1969,-1.33333333333333,-0.56,1.90666666666667,1.98,0.0766666666666667,0.1625,-0.0666666666666667,-0.31,-2.54222222222222,-0.00511111111111111,-2.64,-0.0237666666666667,-1.1088,-0.050375,-1.06773333333333,-0.0108333333333333,"TENNESSEE_VALLEY"
1970,0.336666666666667,0.92,1.71,1.23,-1.84,-0.72,1.95333333333333,1.61,0.5757,-3.59413333333333,0.4141,-2.9624,1.1316,-1.1592,1.5732,-1.4064,"TENNESSEE_VALLEY"
1971,0.63,0.845,-0.49,-1.48,1.92666666666667,1.6625,-0.0366666666666666,-0.49,-0.3087,-0.0706444444444444,-0.9324,-0.944066666666667,-1.2506,-0.814625,-0.41405,-0.0609583333333333,"TENNESSEE_VALLEY"
1972,-1.60666666666667,-1.62,-2.12666666666667,-2.36,-1.33333333333333,-0.56,1.90666666666667,1.98,3.41684444444444,-2.54222222222222,3.79173333333333,-2.64,3.8232,-1.1088,3.4452,-1.06773333333333,"TENNESSEE_VALLEY"
1973,3.18333333333333,3.51,4.32333333333333,4.24,0.336666666666667,0.92,1.71,1.23,13.7626111111111,0.5757,13.4973333333333,0.4141,14.8824,1.1316,15.1749,1.5732,"TENNESSEE_VALLEY"
1974,4.35666666666667,4.495,4.41666666666667,4.17,0.63,0.845,-0.49,-1.48,19.2419444444444,-0.3087,18.1673,-0.9324,18.74415,-1.2506,19.8529166666667,-0.41405,"TENNESSEE_VALLEY"
1975,1.42333333333333,0.515,-0.326666666666667,0.615,-1.60666666666667,-1.62,-2.12666666666667,-2.36,-0.464955555555555,3.41684444444444,0.87535,3.79173333333333,0.316725,3.8232,-0.168233333333333,3.4452,"TENNESSEE_VALLEY"
1976,0.723333333333333,0.075,-2.42333333333333,-2.7,3.18333333333333,3.51,4.32333333333333,4.24,-1.75287777777778,13.7626111111111,-1.953,13.4973333333333,-0.2025,14.8824,-0.18175,15.1749,"TENNESSEE_VALLEY"
1977,-2.02666666666667,-2.2775,-3.49666666666667,-3.73,4.35666666666667,4.495,4.41666666666667,4.17,7.08657777777778,19.2419444444444,7.55946666666667,18.1673,8.495075,18.74415,7.96365833333333,19.8529166666667,"TENNESSEE_VALLEY"
1978,-1.91333333333333,-1.5975,0.606666666666667,1.235,1.42333333333333,0.515,-0.326666666666667,0.615,-1.16075555555556,-0.464955555555555,-2.36296666666667,0.87535,-1.9729125,0.316725,-0.96915,-0.168233333333333,"TENNESSEE_VALLEY"
1979,-2.07666666666667,-2.1075,-1.97333333333333,-1.86,0.723333333333333,0.075,-2.42333333333333,-2.7,4.09795555555556,-1.75287777777778,3.8626,-1.953,3.91995,-0.2025,4.1588,-0.18175,"TENNESSEE_VALLEY"
1980,-0.183333333333333,0.24,1.52,1.525,-2.02666666666667,-2.2775,-3.49666666666667,-3.73,-0.278666666666667,7.08657777777778,-0.279583333333333,7.55946666666667,0.366,8.495075,0.3648,7.96365833333333,"TENNESSEE_VALLEY"
1981,-2.23,-2.325,-2.59666666666667,-2.59,-1.91333333333333,-1.5975,0.606666666666667,1.235,5.79056666666667,-1.16075555555556,5.7757,-2.36296666666667,6.02175,-1.9729125,6.03725,-0.96915,"TENNESSEE_VALLEY"
1982,0.986666666666667,1.5675,3.56,3.685,-2.07666666666667,-2.1075,-1.97333333333333,-1.86,3.51253333333333,4.09795555555556,3.63586666666667,3.8626,5.7762375,3.91995,5.5803,4.1588,"TENNESSEE_VALLEY"
1983,4.54333333333333,4.5275,5.94,6.67,-0.183333333333333,0.24,1.52,1.525,26.9874,-0.278666666666667,30.3040333333333,-0.279583333333333,30.198425,0.366,26.89335,0.3648,"TENNESSEE_VALLEY"
1984,5.09,4.9775,3.47,2.885,-2.23,-2.325,-2.59666666666667,-2.59,17.6623,5.79056666666667,14.68465,5.7757,14.3600875,6.02175,17.271925,6.03725,"TENNESSEE_VALLEY"
1985,2.71666666666667,2.4525,1.22666666666667,1.01,0.986666666666667,1.5675,3.56,3.685,3.33244444444444,3.51253333333333,2.74383333333333,3.63586666666667,2.477025,5.7762375,3.0084,5.5803,"TENNESSEE_VALLEY"
1986,-1.75,-1.6025,1.47333333333333,2.79,4.54333333333333,4.5275,5.94,6.67,-2.57833333333333,26.9874,-4.8825,30.3040333333333,-4.470975,30.198425,-2.36101666666667,26.89335,"TENNESSEE_VALLEY"
1987,-1.61333333333333,-1.9125,-2.48666666666667,-2.325,5.09,4.9775,3.47,2.885,4.01182222222222,17.6623,3.751,14.68465,4.4465625,14.3600875,4.75575,17.271925,"TENNESSEE_VALLEY"
1988,-3.26333333333333,-3.03,-3.07666666666667,-3.45,2.71666666666667,2.4525,1.22666666666667,1.01,10.0401888888889,3.33244444444444,11.2585,2.74383333333333,10.4535,2.477025,9.3223,3.0084,"TENNESSEE_VALLEY"
1989,-2.90666666666667,-2.855,-2.43333333333333,-2.3,-1.75,-1.6025,1.47333333333333,2.79,7.07288888888889,-2.57833333333333,6.68533333333333,-4.8825,6.5665,-4.470975,6.94716666666667,-2.36101666666667,"TENNESSEE_VALLEY"
1990,-1.84,-2.12,-3.27,-3.425,-1.61333333333333,-1.9125,-2.48666666666667,-2.325,6.0168,4.01182222222222,6.302,3.751,7.261,4.4465625,6.9324,4.75575,"TENNESSEE_VALLEY"
1991,-2.55,-2.7825,-2.91,-2.625,-3.26333333333333,-3.03,-3.07666666666667,-3.45,7.4205,10.0401888888889,6.69375,11.2585,7.3040625,10.4535,8.097075,9.3223,"TENNESSEE_VALLEY"
1992,-0.396666666666667,-0.835,-1.60666666666667,-1.335,-2.90666666666667,-2.855,-2.43333333333333,-2.3,0.637311111111111,7.07288888888889,0.52955,6.68533333333333,1.114725,6.5665,1.34156666666667,6.94716666666667,"TENNESSEE_VALLEY"
1993,-2.25666666666667,-1.8875,0.396666666666667,0.985,-1.84,-2.12,-3.27,-3.425,-0.895144444444444,6.0168,-2.22281666666667,6.302,-1.8591875,7.261,-0.748708333333333,6.9324,"TENNESSEE_VALLEY"
1994,-1.08,-1.28,-1.97,-2.015,-2.55,-2.7825,-2.91,-2.625,2.1276,7.4205,2.1762,6.69375,2.5792,7.3040625,2.5216,8.097075,"TENNESSEE_VALLEY"
1995,0.6,1.29,3.06333333333333,2.915,-0.396666666666667,-0.835,-1.60666666666667,-1.335,1.838,0.637311111111111,1.749,0.52955,3.76035,1.114725,3.9517,1.34156666666667,"TENNESSEE_VALLEY"
1996,1.59,1.66,2.01333333333333,2.085,-2.25666666666667,-1.8875,0.396666666666667,0.985,3.2012,-0.895144444444444,3.31515,-2.22281666666667,3.4611,-1.8591875,3.34213333333333,-0.748708333333333,"TENNESSEE_VALLEY"
1997,2.51333333333333,2.6825,1.92333333333333,1.29,-1.08,-1.28,-1.97,-2.015,4.83397777777778,2.1276,3.2422,2.1762,3.460425,2.5792,5.15934166666667,2.5216,"TENNESSEE_VALLEY"
1998,-1.77666666666667,-0.775,3.52333333333333,4.17,0.6,1.29,3.06333333333333,2.915,-6.25978888888889,1.838,-7.4087,1.749,-3.23175,3.76035,-2.73058333333333,3.9517,"TENNESSEE_VALLEY"
1999,2.73,2.4375,2.14666666666667,2.44,1.59,1.66,2.01333333333333,2.085,5.8604,3.2012,6.6612,3.31515,5.9475,3.4611,5.2325,3.34213333333333,"TENNESSEE_VALLEY"
2000,-1.01666666666667,-1.185,0.173333333333333,1.105,2.51333333333333,2.6825,1.92333333333333,1.29,-0.176222222222222,4.83397777777778,-1.12341666666667,3.2422,-1.309425,3.460425,-0.2054,5.15934166666667,"TENNESSEE_VALLEY"
2001,0.52,-0.04,-1.54666666666667,-1.46,-1.77666666666667,-0.775,3.52333333333333,4.17,-0.804266666666667,-6.25978888888889,-0.7592,-7.4087,0.0584,-3.23175,0.0618666666666666,-2.73058333333333,"TENNESSEE_VALLEY"
2002,-0.716666666666667,-0.0250000000000001,1.49,1.21,2.73,2.4375,2.14666666666667,2.44,-1.06783333333333,5.8604,-0.867166666666667,6.6612,-0.0302500000000001,5.9475,-0.0372500000000001,5.2325,"TENNESSEE_VALLEY"
2003,-0.743333333333334,0.14,1.84333333333333,1.37,-1.01666666666667,-1.185,0.173333333333333,1.105,-1.37021111111111,-0.176222222222222,-1.01836666666667,-1.12341666666667,0.1918,-1.309425,0.258066666666666,-0.2054,"TENNESSEE_VALLEY"
2004,-1.42,-1.3625,-1.16333333333333,-1.15,0.52,-0.04,-1.54666666666667,-1.46,1.65193333333333,-0.804266666666667,1.633,-0.7592,1.566875,0.0584,1.58504166666667,0.0618666666666666,"TENNESSEE_VALLEY"
2005,-1.86,-1.6325,-0.2,0.175,-0.716666666666667,-0.0250000000000001,1.49,1.21,0.372,-1.06783333333333,-0.3255,-0.867166666666667,-0.2856875,-0.0302500000000001,0.3265,-0.0372500000000001,"TENNESSEE_VALLEY"
2006,2.4,2.565,3.01666666666667,2.995,-0.743333333333334,0.14,1.84333333333333,1.37,7.24,-1.37021111111111,7.188,-1.01836666666667,7.682175,0.1918,7.73775,0.258066666666666,"TENNESSEE_VALLEY"
2007,1.52666666666667,0.6675,-1.94666666666667,-1.965,-1.42,-1.3625,-1.16333333333333,-1.15,-2.97191111111111,1.65193333333333,-2.9999,1.633,-1.3116375,1.566875,-1.2994,1.58504166666667,"TENNESSEE_VALLEY"
2008,-2.01666666666667,-1.8475,-1.66666666666667,-1.83,-1.86,-1.6325,-0.2,0.175,3.36111111111111,0.372,3.6905,-0.3255,3.380925,-0.2856875,3.07916666666667,0.3265,"TENNESSEE_VALLEY"
2009,-3.92666666666667,-4.095,-3.70666666666667,-3.26,2.4,2.565,3.01666666666667,2.995,14.5548444444444,7.24,12.8009333333333,7.188,13.3497,7.682175,15.1788,7.73775,"TENNESSEE_VALLEY"
2010,0.476666666666667,0.5125,0.1,-0.16,1.52666666666667,0.6675,-1.94666666666667,-1.965,0.0476666666666667,-2.97191111111111,-0.0762666666666667,-2.9999,-0.082,-1.3116375,0.05125,-1.2994,"TENNESSEE_VALLEY"
2011,2.39,2.2225,2.21,2.455,-2.01666666666667,-1.8475,-1.66666666666667,-1.83,5.2819,3.36111111111111,5.86745,3.6905,5.4562375,3.380925,4.911725,3.07916666666667,"TENNESSEE_VALLEY"
2012,2.98333333333333,2.475,-0.876666666666667,-1.79,-3.92666666666667,-4.095,-3.70666666666667,-3.26,-2.61538888888889,14.5548444444444,-5.34016666666667,12.8009333333333,-4.43025,13.3497,-2.16975,15.1788,"TENNESSEE_VALLEY"
2013,0.47,0.5675,-1.15666666666667,-2.165,0.476666666666667,0.5125,0.1,-0.16,-0.543633333333333,0.0476666666666667,-1.01755,-0.0762666666666667,-1.2286375,-0.082,-0.656408333333333,0.05125,"TENNESSEE_VALLEY"
2014,-3.28666666666667,-3.5275,-3.85,-3.65,2.39,2.2225,2.21,2.455,12.6536666666667,5.2819,11.9963333333333,5.86745,12.875375,5.4562375,13.580875,4.911725,"TENNESSEE_VALLEY"
2015,-1.2,-0.65,-1.12333333333333,-2.185,2.98333333333333,2.475,-0.876666666666667,-1.79,1.348,-2.61538888888889,2.622,-5.34016666666667,1.42025,-4.43025,0.730166666666667,-2.16975,"TENNESSEE_VALLEY"
2016,-4.06,-3.77,-2.9,-2.9,0.47,0.5675,-1.15666666666667,-2.165,11.774,-0.543633333333333,11.774,-1.01755,10.933,-1.2286375,10.933,-0.656408333333333,"TENNESSEE_VALLEY"
2017,-1.15666666666667,-0.0975,3.67666666666667,3.975,-3.28666666666667,-3.5275,-3.85,-3.65,-4.25267777777778,12.6536666666667,-4.59775,11.9963333333333,-0.3875625,12.875375,-0.358475,13.580875,"TENNESSEE_VALLEY"
2018,-1.15666666666667,-1.5325,-2.74,-2.78,-1.2,-0.65,-1.12333333333333,-2.185,3.16926666666667,1.348,3.21553333333333,2.622,4.26035,1.42025,4.19905,0.730166666666667,"TENNESSEE_VALLEY"
2019,-1.70666666666667,-1.6775,1.46,2.985,-4.06,-3.77,-2.9,-2.9,-2.49173333333333,11.774,-5.0944,11.774,-5.0073375,10.933,-2.44915,10.933,"TENNESSEE_VALLEY"
